date,year,month,day,event_text,category,source_pages
1987-09-03,1987,9,3,"In a coup d'état in Burundi, President Jean-Baptiste Bagaza is deposed by Major Pierre Buyoya.",standard,1987_Burundian_coup_d'état; Jean-Baptiste_Bagaza; Pierre_Buyoya
1987-09-13,1987,9,13,"Goiânia accident: A radioactive object is stolen from an abandoned hospital in Goiânia, Brazil, contaminating many people in the following weeks and causing some to die from radiation poisoning.",standard,Goiânia_accident; Radioactive_decay; Goiânia; Acute_radiation_syndrome
1987-09-16,1987,9,16,The Montreal Protocol is signed to protect the ozone layer from depletion.,standard,Montreal_Protocol; Ozone_depletion
1987-09-25,1987,9,25,Fijian Governor-General Penaia Ganilau is overthrown in a coup d'état led by Lieutenant colonel Sitiveni Rabuka.,standard,Penaia_Ganilau; 1987_Fijian_coups_d'état; Sitiveni_Rabuka; September_25
1987-10-01,1987,10,1,"The 5.9 Mw  Whittier Narrows earthquake shakes the San Gabriel Valley with a Mercalli intensity of VIII (Severe), killing eight and injuring 200.",standard,1987_Whittier_Narrows_earthquake; Modified_Mercalli_intensity_scale
1987-10-06,1987,10,6,Fiji becomes a republic.,standard,Fiji; October_6
1987-10-07,1987,10,7,Sikh nationalists declare the independence of Khalistan from India; it is not internationally recognized.,standard,Khalistan_movement
1987-10-11,1987,10,11,The AIDS Memorial Quilt is first displayed during the Second National March on Washington for Lesbian and Gay Rights.,standard,NAMES_Project_AIDS_Memorial_Quilt
1987-10-11,1987,10,11,"Start of Operation Pawan by Indian forces in Sri Lanka. Thousands of civilians, insurgents, soldiers die.",standard,Operation_Pawan
1987-10-15,1987,10,15,"Aero Trasporti Italiani Flight 460 crashes near Conca di Crezzo, Italy, killing all 37 people on board.",standard,Aero_Trasporti_Italiani_Flight_460; Italy; October_15
1987-10-15,1987,10,15,A coup d'état in Burkina Faso overthrows and kills then President Thomas Sankara.,standard,1987_Burkina_Faso_coup_d'état; Thomas_Sankara; October_15
1987-10-19,1987,10,19,"The United States Navy conducts Operation Nimble Archer, an attack on two Iranian oil platforms in the Persian Gulf.",standard,Operation_Nimble_Archer
1987-10-19,1987,10,19,"Black Monday: The Dow Jones Industrial Average falls by 22%, 508 points.",standard,Black_Monday_(1987)
1987-10-21,1987,10,21,"The Jaffna hospital massacre is carried out by Indian peacekeeping forces in Sri Lanka, killing 70 Tamil patients, doctors and nurses.",standard,Jaffna_hospital_massacre
1987-10-22,1987,10,22,John Adams' opera Nixon in China premiered at the Houston Grand Opera.,standard,John_Adams_(composer); Nixon_in_China; Houston_Grand_Opera; October_22
1987-11-01,1987,11,1,British Rail Class 43 (HST) hits the record speed of 238 km/h for rail vehicles with on-board fuel to generate electricity for traction motors.,standard,British_Rail_Class_43_(HST)
1987-11-07,1987,11,7,"In Tunisia, president Habib Bourguiba is overthrown and replaced by Prime Minister Zine El Abidine Ben Ali.",standard,Tunisia; Habib_Bourguiba; Zine_El_Abidine_Ben_Ali
1987-11-07,1987,11,7,The Mass Rapid Transit (MRT) system in Singapore opens for passenger service.,standard,Mass_Rapid_Transit_(Singapore); Singapore; November_7
1987-11-08,1987,11,8,"Remembrance Day bombing: A Provisional IRA bomb explodes in Enniskillen, Northern Ireland during a ceremony honouring those who had died in wars involving British forces. Twelve people are killed and sixty-three wounded.",standard,Remembrance_Day_bombing; Provisional_Irish_Republican_Army; Enniskillen; Northern_Ireland
1987-11-15,1987,11,15,"In Brașov, Romania, workers rebel against the communist regime of Nicolae Ceaușescu.",standard,Brașov; Socialist_Republic_of_Romania; Brașov_rebellion; Nicolae_Ceaușescu
1987-11-15,1987,11,15,"Continental Airlines Flight 1713 crashes during takeoff from Stapleton International Airport in Denver, Colorado, killing 25.",standard,Continental_Airlines_Flight_1713; Stapleton_International_Airport; Denver; November_15
1987-11-18,1987,11,18,"King's Cross fire: In London, 31 people die in a fire at the city's busiest underground station, King's Cross St Pancras.",standard,King's_Cross_fire; London_Underground; King's_Cross_St_Pancras_tube_station
1987-11-22,1987,11,22,"The Max Headroom signal hijacking incident takes place, in which a pirate broadcast interrupts television broadcasts in Chicago.",standard,Max_Headroom_signal_hijacking; Chicago; November_22
1987-11-25,1987,11,25,"Typhoon Nina pummels the Philippines with category 5 winds of 265 km/h (165 mph) and a surge that destroys entire villages. At least 1,036 deaths are attributed to the storm.",standard,Typhoon_Nina_(1987); Philippines; Saffir–Simpson_scale
1987-11-28,1987,11,28,"South African Airways Flight 295 crashes into the Indian Ocean, killing all 159 people on board.",standard,South_African_Airways_Flight_295
1987-11-29,1987,11,29,"North Korean agents plant a bomb on Korean Air Flight 858, which kills all 115 passengers and crew.",standard,Korean_Air_Flight_858; November_29
1987-12-07,1987,12,7,"Pacific Southwest Airlines Flight 1771, a British Aerospace 146-200A, crashes near Paso Robles, California, killing all 43 on board, after a disgruntled passenger shoots his ex-boss traveling on the flight, then shoots both pilots and steers the plane into the ground.",standard,"Pacific_Southwest_Airlines_Flight_1771; British_Aerospace_146; Paso_Robles,_California"
1987-12-08,1987,12,8,Cold War: The Intermediate-Range Nuclear Forces Treaty is signed by U.S. President Ronald Reagan and Soviet leader Mikhail Gorbachev in the White House.,standard,Cold_War; Intermediate-Range_Nuclear_Forces_Treaty; Ronald_Reagan; Mikhail_Gorbachev; White_House
1987-12-08,1987,12,8,"An Israeli army tank transporter kills four Palestinian refugees and injures seven others during a traffic accident at the Erez Crossing on the Israel–Gaza Strip border, which has been cited as one of the events which sparked the First Intifada.",standard,Palestinian_refugees; Erez_Crossing; Gaza–Israel_barrier; First_Intifada
1987-12-09,1987,12,9,Israeli–Palestinian conflict: The First Intifada begins in the Gaza Strip and West Bank.,standard,Israeli–Palestinian_conflict; First_Intifada; Gaza_Strip; West_Bank
1987-12-20,1987,12,20,"In the worst peacetime sea disaster, the passenger ferry Doña Paz sinks after colliding with the oil tanker MT Vector in the Tablas Strait of the Philippines, killing an estimated 4,000 people (1,749 official).",standard,MV_Doña_Paz; MT_Vector; Tablas_Strait; Philippines
1987-12-22,1987,12,22,"In Zimbabwe, the political parties ZANU and ZAPU reach an agreement that ends the violence in the Matabeleland region known as the Gukurahundi.",standard,Zimbabwe; Zimbabwe_African_National_Union; Zimbabwe_African_People's_Union; Matabeleland; Gukurahundi; December_22
1987-12-30,1987,12,30,"Stella Sigcau, Prime minister of the South African Bantustan of Transkei, is ousted from power in a bloodless military coup led by General Bantu Holomisa.",standard,Stella_Sigcau; Bantustan; 1987_Transkei_coup_d'état; Bantu_Holomisa; December_30
1988-01-01,1988,1,1,"The Evangelical Lutheran Church in America comes into existence, creating the largest Lutheran denomination in the United States.",standard,Evangelical_Lutheran_Church_in_America; Lutheranism; Religious_denomination; January_1
1988-01-02,1988,1,2,"Condor Flugdienst Flight 3782 crashes near Seferihisar, Turkey, killing 16 people.",standard,Condor_Flugdienst_Flight_3782; Seferihisar; January_2
1988-01-13,1988,1,13,Lee Teng-hui becomes the first native Taiwanese President of the Republic of China.,standard,Lee_Teng-hui; Taiwanese_people; President_of_the_Republic_of_China
1988-01-18,1988,1,18,"China Southwest Airlines Flight 4146 crashes near Chongqing Baishiyi Airport, killing all 98 passengers and 10 crew members.",standard,China_Southwest_Airlines_Flight_4146; Chongqing_Baishiyi_Airport; January_18
1988-01-19,1988,1,19,"Trans-Colorado Airlines Flight 2286 crashes in Bayfield, Colorado, killing nine.",standard,"Trans-Colorado_Airlines_Flight_2286; Bayfield,_Colorado; January_19"
1988-01-28,1988,1,28,In R v Morgentaler the Supreme Court of Canada strikes down all anti-abortion laws.,standard,R_v_Morgentaler; Abortion_law_by_country
1988-01-31,1988,1,31,Doug Williams becomes the first African American quarterback to play in a Super Bowl and leads the Washington Redskins to victory in Super Bowl XXII.,standard,Doug_Williams_(quarterback); Super_Bowl; Washington_Commanders; Super_Bowl_XXII; January_31
1988-02-05,1988,2,5,Manuel Noriega is indicted on drug smuggling and money laundering charges.,standard,Manuel_Noriega; Illegal_drug_trade; Money_laundering
1988-02-12,1988,2,12,"Cold War: The 1988 Black Sea bumping incident: The U.S. missile cruiser USS Yorktown (CG-48) is intentionally rammed by the Soviet frigate Bezzavetnyy in the Soviet territorial waters, while Yorktown claims innocent passage.",standard,Cold_War; 1988_Black_Sea_bumping_incident; USS_Yorktown_(CG-48); Ukrainian_frigate_Dnipropetrovsk; Territorial_waters; Innocent_passage
1988-02-19,1988,2,19,"A Fairchild Swearingen Metroliner operating as AVAir Flight 3378 crashes in Cary, North Carolina, killing 12.",standard,"Fairchild_Swearingen_Metroliner; AVAir_Flight_3378; Cary,_North_Carolina; February_19"
1988-02-20,1988,2,20,"The Nagorno-Karabakh Autonomous Oblast votes to secede from Azerbaijan and join Armenia, triggering the First Nagorno-Karabakh War.",standard,Nagorno-Karabakh_Autonomous_Oblast; Azerbaijan; Armenia; First_Nagorno-Karabakh_War
1988-02-23,1988,2,23,Saddam Hussein begins the Anfal genocide against Kurds and Assyrians in northern Iraq.,standard,Anfal_campaign; February_23
1988-02-27,1988,2,27,"Sumgait pogrom: The Armenian community in Sumgait, Azerbaijan is targeted in a violent pogrom.",standard,Sumgait_pogrom; Armenians; Sumgait
1988-03-06,1988,3,6,Three Provisional Irish Republican Army volunteers are shot dead by the SAS in Gibraltar in Operation Flavius.,standard,Provisional_Irish_Republican_Army; Special_Air_Service; Gibraltar; Operation_Flavius
1988-03-08,1988,3,8,Aeroflot Flight 3379 is hijacked by the Ovechkin family and diverted to Veshchevo in the Soviet Union.,standard,Aeroflot_Flight_3739_(1988); Veshchevo; Soviet_Union; March_8
1988-03-13,1988,3,13,"The Seikan Tunnel, the longest tunnel in the world with an undersea segment, opens between Aomori and Hakodate, Japan.",standard,Seikan_Tunnel; Aomori; Hakodate; March_13
1988-03-14,1988,3,14,In the Johnson South Reef Skirmish Chinese forces defeat Vietnamese forces in an altercation over control of one of the Spratly Islands.,standard,Johnson_South_Reef_skirmish; Spratly_Islands; March_14
1988-03-16,1988,3,16,Iran–Contra affair: Lieutenant Colonel Oliver North and Vice Admiral John Poindexter are indicted on charges of conspiracy to defraud the United States.,standard,Iran–Contra_affair; Oliver_North; John_Poindexter; Criminal_conspiracy; March_16
1988-03-16,1988,3,16,"Halabja chemical attack: The Kurdish town of Halabja in Iraq is attacked with a mix of poison gas and nerve agents on the orders of Saddam Hussein, killing 5,000 people and injuring about 10,000 people.",standard,Halabja_massacre; Kurds; Halabja; Iraq; List_of_highly_toxic_gases; Nerve_agent; March_16
1988-03-16,1988,3,16,"The Troubles: Ulster loyalist militant Michael Stone attacks a Provisional IRA funeral in Belfast with pistols and grenades. Three persons, one of them a member of PIRA are killed, and more than 60 others are wounded.",standard,The_Troubles; Ulster_loyalism; Michael_Stone_(loyalist); Milltown_Cemetery_attack; Provisional_Irish_Republican_Army; Belfast
1988-03-17,1988,3,17,"A Colombian Boeing 727 jetliner, Avianca Flight 410, crashes into a mountainside near the Venezuelan border killing 143.",standard,Colombia; Boeing_727; Jet_airliner; Avianca_Flight_410; Venezuela
1988-03-17,1988,3,17,"Eritrean War of Independence: The Nadew Command, an Ethiopian army corps in Eritrea, is attacked on three sides by military units of the Eritrean People's Liberation Front in the opening action of the Battle of Afabet.",standard,Eritrean_War_of_Independence; Ethiopia; Eritrea; Eritrean_People's_Liberation_Front; Battle_of_Afabet
1988-03-20,1988,3,20,"Eritrean War of Independence: Having defeated the Nadew Command, the Eritrean People's Liberation Front enters the town of Afabet, victoriously concluding the Battle of Afabet.",standard,Eritrean_War_of_Independence; Eritrean_People's_Liberation_Front; Afabet; Battle_of_Afabet
1988-03-22,1988,3,22,The United States Congress votes to override President Ronald Reagan's veto of the Civil Rights Restoration Act of 1987.,standard,United_States_Congress; Ronald_Reagan; Civil_Rights_Restoration_Act_of_1987; March_22
1988-03-23,1988,3,23,Angolan and Cuban forces defeat South Africa in the Battle of Cuito Cuanavale.,standard,Battle_of_Cuito_Cuanavale; March_23
1988-03-25,1988,3,25,The Candle demonstration in Bratislava is the first mass demonstration of the 1980s against the communist regime in Czechoslovakia.,standard,Candle_demonstration_in_Bratislava; Czechoslovakia
1988-04-04,1988,4,4,Governor Evan Mecham of Arizona is convicted in his impeachment trial and removed from office.,standard,List_of_governors_of_Arizona; Evan_Mecham; Arizona; Impeachment_trial
1988-04-07,1988,4,7,Soviet Defense Minister Dmitry Yazov orders the Soviet withdrawal from Afghanistan.,standard,Dmitry_Yazov; Soviet_withdrawal_from_Afghanistan; April_7
1988-04-10,1988,4,10,"The Ojhri Camp explosion kills or injures more than 1,000 people in Rawalpindi and Islamabad, Pakistan.",standard,Ojhri_Camp_disaster; Rawalpindi; Islamabad
1988-04-14,1988,4,14,The USS Samuel B. Roberts strikes a mine in the Persian Gulf during Operation Earnest Will.,standard,USS_Samuel_B._Roberts_(FFG-58); Naval_mine; Persian_Gulf; Operation_Earnest_Will
1988-04-14,1988,4,14,"In a United Nations ceremony in Geneva, Switzerland, the Soviet Union signs an agreement pledging to withdraw its troops from Afghanistan.",standard,United_Nations; Geneva; Soviet_Union; Geneva_Accords_(1988); Soviet_withdrawal_from_Afghanistan; Democratic_Republic_of_Afghanistan
1988-04-18,1988,4,18,The United States launches Operation Praying Mantis against Iranian naval forces in the largest naval battle since World War II.,standard,Operation_Praying_Mantis; Iran
1988-04-18,1988,4,18,"In Israel John Demjanjuk is sentenced to death for war crimes committed in World War II, although the verdict is later overturned.",standard,John_Demjanjuk; War_crime; April_18
